,PC 1,PC 2,Class
3681,41.25104,-41.64825,All candidates
3682,7.1715612,43.013893,All candidates
3683,-7.233385,15.946586,All candidates
3684,65.90119,-1.4017372,All candidates
3685,-2.4986024,24.3651,All candidates
3686,-35.22979,9.980257,All candidates
3687,-10.206015,4.224812,All candidates
3688,-28.908642,15.786001,All candidates
3689,13.032581,8.599493,All candidates
3690,8.475915,14.533208,All candidates
3691,-10.436004,37.825066,All candidates
3692,23.15971,-52.39925,All candidates
3693,-1.971834,-53.56846,All candidates
3694,-1.7193184,-63.55713,All candidates
3695,12.037933,-47.09086,All candidates
3696,45.87781,26.290358,All candidates
3697,27.19053,-5.88094,All candidates
3698,70.05124,8.344918,All candidates
3699,-32.25065,18.928133,All candidates
3700,45.2292,-40.305088,All candidates
3701,25.359285,26.582516,All candidates
3702,-1.395967,19.693419,All candidates
3703,60.89654,-7.4706144,All candidates
3704,38.057518,-6.781095,All candidates
3705,31.825193,-53.583427,All candidates
3706,31.824707,-53.583588,All candidates
3707,-0.24419017,-66.5348,All candidates
3708,-32.749355,22.345541,All candidates
3709,41.361015,20.83511,All candidates
3710,42.984238,-38.810497,All candidates
3711,3.7675474,-54.437904,All candidates
3712,15.788391,12.762232,All candidates
3713,-16.08558,-19.85134,All candidates
3714,14.931493,78.718925,All candidates
3715,32.244034,-33.4246,All candidates
3716,10.808525,35.125816,All candidates
3717,-85.292015,8.389381,All candidates
3718,47.88171,-3.2228608,All candidates
3719,70.35384,7.025009,All candidates
3720,-6.9455404,4.3421164,All candidates
3721,27.445871,-46.760723,All candidates
3722,27.446028,-46.76101,All candidates
3723,11.381079,45.567425,All candidates
3724,11.381117,45.56743,All candidates
3725,13.92198,-2.7599473,All candidates
3726,-7.245412,28.590912,All candidates
3727,-19.065577,-0.3107532,All candidates
3728,45.269028,-40.438557,All candidates
3729,69.50152,-3.754004,All candidates
3730,-27.98446,16.447697,All candidates
3731,12.705883,37.141167,All candidates
3732,-27.728504,-0.5414091,All candidates
3733,22.636889,17.35569,All candidates
3734,70.57093,7.454168,All candidates
3735,-41.49056,-8.240881,All candidates
3736,68.03061,4.5586357,All candidates
3737,-3.5128798,12.199537,All candidates
3738,-19.460848,7.2237587,All candidates
3739,-14.949845,21.66817,All candidates
3740,-27.684729,-21.45959,All candidates
3741,-41.820496,32.824097,All candidates
3742,-15.897551,6.3432684,All candidates
3743,-29.637924,61.26637,All candidates
3744,-32.662952,17.298424,All candidates
3745,46.210453,-26.95134,All candidates
3746,-33.15826,14.638713,All candidates
3747,-6.4308033,-0.54257345,All candidates
3748,12.107043,-25.717108,All candidates
3749,44.253555,30.542625,All candidates
3750,-79.366455,10.350836,All candidates
3751,32.259182,-51.730625,All candidates
3752,-27.93577,-10.609635,All candidates
3753,-38.961395,-8.043162,All candidates
3754,66.35389,7.9195557,All candidates
3755,10.953615,35.05898,All candidates
3756,71.710236,1.849632,All candidates
3757,-84.752846,10.399973,All candidates
3758,-15.797019,29.47556,All candidates
3759,-5.480717,24.87705,All candidates
3760,-28.2596,17.659826,All candidates
3761,0.32701454,-63.21997,All candidates
3762,70.78767,10.992161,All candidates
3763,-2.8190062,-64.61306,All candidates
3764,4.854899,-41.19936,All candidates
3765,46.555367,-21.735529,All candidates
3766,-12.73052,20.565205,All candidates
3767,46.95306,0.1180465,All candidates
3768,-0.60762227,15.2877245,All candidates
3769,-19.824284,-31.401768,All candidates
3770,0.18584542,21.741156,All candidates
3771,8.5872965,-30.881151,All candidates
3772,28.62544,-4.3785744,All candidates
3773,10.480911,7.8799534,All candidates
3774,32.449158,-33.10043,All candidates
3775,-38.832733,11.255131,All candidates
3776,14.677962,28.306122,All candidates
3777,14.677882,28.30608,All candidates
3778,18.768553,-30.503368,All candidates
3779,-25.67457,8.593467,All candidates
3780,27.29112,7.9553385,All candidates
3781,1.4656626,20.994745,All candidates
3782,64.95782,-6.1140366,All candidates
3783,-32.257984,14.359629,All candidates
3784,38.664856,46.027046,All candidates
3785,-79.482475,2.9293697,All candidates
3786,-38.911736,-7.8742123,All candidates
3787,9.91007,35.05221,All candidates
3788,-27.425312,62.337124,All candidates
3789,-26.675053,12.501407,All candidates
3790,62.57974,-8.967619,All candidates
3791,7.997483,76.32848,All candidates
3792,-81.88183,10.534333,All candidates
3793,25.641682,22.051947,All candidates
3794,-67.043396,-27.1733,All candidates
3795,45.12603,2.3867197,All candidates
3796,-35.735332,20.80026,All candidates
3797,-22.362919,-29.952303,All candidates
3798,61.419136,-9.421372,All candidates
3799,24.692928,-49.468147,All candidates
3800,-4.8304663,36.875538,All candidates
3801,-9.822323,-0.9316389,All candidates
3802,43.74881,21.770306,All candidates
3803,41.1571,-52.51463,All candidates
3804,-21.545364,-45.03152,All candidates
3805,68.657936,8.100488,All candidates
3806,-5.8086534,42.306316,All candidates
3807,-11.234565,14.004383,All candidates
3808,-22.800615,-30.74372,All candidates
3809,28.445763,-20.960176,All candidates
3810,24.34069,-30.069847,All candidates
3811,-32.67666,15.75598,All candidates
3812,-85.137146,8.570194,All candidates
3813,-28.771006,-20.59018,All candidates
3814,-17.880148,-0.9002198,All candidates
3815,15.643008,21.07345,All candidates
3816,-28.657112,36.72964,All candidates
3817,14.308817,-3.3282971,All candidates
3818,2.0146043,55.198368,All candidates
3819,27.911062,15.088584,All candidates
3820,-22.975246,-30.25217,All candidates
3821,14.561785,24.522757,All candidates
3822,0.1800055,21.773268,All candidates
3823,33.87147,-35.891453,All candidates
3824,-16.429615,-20.694231,All candidates
3825,27.639767,-52.58939,All candidates
3826,29.938795,-34.816612,All candidates
3827,44.339222,20.449917,All candidates
3828,-14.388167,-29.540722,All candidates
3829,-41.445827,-42.54273,All candidates
3830,-39.526802,35.44352,All candidates
3831,69.50184,5.154131,All candidates
3832,-77.20542,3.0891454,All candidates
3833,-7.7072034,-22.863613,All candidates
3834,-31.822842,16.057487,All candidates
3835,-2.2954051,39.28569,All candidates
3836,-33.744953,9.039903,All candidates
3837,33.270355,-33.1707,All candidates
3838,-11.611369,-6.61023,All candidates
3839,-2.0559158,35.213673,All candidates
3840,-20.003744,-1.7783402,All candidates
3841,67.534546,10.144652,All candidates
3842,-23.025938,39.0015,All candidates
3843,27.862228,-25.826214,All candidates
3844,-9.93664,16.111841,All candidates
3845,45.214146,25.448439,All candidates
3846,-3.6541002,-54.309624,All candidates
3847,-0.82718396,1.9011605,All candidates
3848,10.632948,-68.14231,All candidates
3849,29.011112,18.073942,All candidates
3850,-69.20692,-27.879755,All candidates
3851,20.637672,17.626486,All candidates
3852,10.659805,2.33388,All candidates
3853,26.78611,19.626274,All candidates
3854,-27.52754,16.96397,All candidates
3855,-2.4940796,34.485992,All candidates
3856,-65.89185,-21.372873,All candidates
3857,-38.86113,11.185001,All candidates
3858,-27.248913,17.038553,All candidates
3859,-32.12305,13.434636,All candidates
3860,-35.539917,24.81451,All candidates
3861,-62.84813,-24.201035,All candidates
3862,14.87106,25.501596,All candidates
3863,-11.665568,-8.156571,All candidates
3864,1.8134714,-60.536686,All candidates
3865,-9.748368,-8.431557,All candidates
3866,-34.90221,0.07283199,All candidates
3867,28.92272,-45.27284,All candidates
3868,-13.194572,15.4806385,All candidates
3869,-7.321685,-22.275705,All candidates
3870,13.4727745,29.233545,All candidates
3871,46.07485,24.325846,All candidates
3872,-30.460375,61.154427,All candidates
3873,-11.203395,-21.029974,All candidates
3874,8.754372,35.826385,All candidates
3875,-6.429422,-0.60819215,All candidates
3876,15.288299,7.7414722,All candidates
3877,25.540499,40.35108,All candidates
3878,43.62552,-0.21946163,All candidates
3879,28.674454,-19.68764,All candidates
3880,28.675323,-19.687128,All candidates
3881,1.5547816,29.38341,All candidates
3882,0.7417432,21.586395,All candidates
3883,-9.945285,-40.281807,All candidates
3884,-67.6737,-18.606049,All candidates
3885,44.830944,0.6794182,All candidates
3886,41.99557,23.689438,All candidates
3887,-19.695353,-31.292158,All candidates
3888,-38.730404,-7.5957723,All candidates
3889,1.8562701,38.621502,All candidates
3890,-7.926298,14.506817,All candidates
3891,-18.042181,-52.468315,All candidates
3892,-18.042263,-52.46813,All candidates
3893,-18.042086,-52.468067,All candidates
3894,-18.042284,-52.468224,All candidates
3895,-18.042284,-52.468224,All candidates
3896,-18.04228,-52.468136,All candidates
3897,-15.072364,-30.740597,All candidates
3898,-21.029842,-48.82021,All candidates
3899,-21.029911,-48.820507,All candidates
3900,21.00742,10.552071,All candidates
3901,14.576472,4.359623,All candidates
3902,23.252863,-52.640373,All candidates
3903,22.723213,-53.241116,All candidates
3904,-16.54244,8.335122,All candidates
3905,-27.393824,16.291182,All candidates
3906,-9.387566,32.19938,All candidates
3907,-30.376648,11.867535,All candidates
3908,24.739044,42.34069,All candidates
3909,3.1993206,-6.2502327,All candidates
3910,-33.115025,32.43252,All candidates
3911,-10.277998,-19.67949,All candidates
3912,-42.329906,21.958103,All candidates
3913,-3.0272102,-57.740658,All candidates
3914,-39.063015,33.66258,All candidates
3915,18.100119,-32.246033,All candidates
3916,19.538483,-32.340717,All candidates
3917,-33.625706,12.635777,All candidates
3918,3.7782185,80.88415,All candidates
3919,-14.219948,-23.325914,All candidates
3920,71.18568,2.3388004,All candidates
3921,26.068213,13.93772,All candidates
3922,33.428707,-30.218384,All candidates
3923,26.504272,19.949776,All candidates
3924,-28.597134,15.338437,All candidates
3925,44.025608,-25.835459,All candidates
3926,-80.704475,8.669875,All candidates
3927,-36.45947,-1.5811862,All candidates
3928,-36.45952,-1.5813591,All candidates
3929,23.702877,36.31663,All candidates
3930,-6.2232184,-64.18446,All candidates
3931,24.370771,40.90815,All candidates
3932,67.14,-2.9293182,All candidates
3933,-1.4891931,-68.59814,All candidates
3934,0.18472663,21.817953,All candidates
3935,67.407524,5.0952997,All candidates
3936,-24.828753,31.690197,All candidates
3937,-85.016075,7.835104,All candidates
3938,-37.59969,19.353428,All candidates
3939,-31.6163,42.94966,All candidates
3940,-54.384636,33.86396,All candidates
3941,-2.1633232,41.220085,All candidates
3942,10.826448,7.7884364,All candidates
3943,69.57415,-1.3058779,All candidates
3944,-37.697216,31.547853,All candidates
3945,45.962635,-4.9343314,All candidates
3946,-7.2682223,50.72002,All candidates
3947,-49.012543,18.763174,All candidates
3948,-81.11997,3.8939896,All candidates
3949,-0.042830754,41.824577,All candidates
3950,47.988342,0.41055226,All candidates
3951,-34.191708,40.573082,All candidates
3952,-74.66307,9.294382,All candidates
3953,46.626656,-5.7864094,All candidates
3954,14.29052,77.05049,All candidates
3955,-32.918682,16.633057,All candidates
3956,-19.704199,-1.5077492,All candidates
3957,64.02203,4.37205,All candidates
3958,27.514723,-33.32619,All candidates
3959,-39.847305,-10.339387,All candidates
3960,40.861076,-42.693027,All candidates
3961,66.39329,10.110604,All candidates
3962,19.374233,-21.317661,All candidates
3963,61.75328,4.621717,All candidates
3964,68.23207,4.5531354,All candidates
3965,-19.922106,-29.32584,All candidates
3966,-1.6451411,-19.271734,All candidates
3967,-39.926155,-36.668926,All candidates
3968,-17.16938,4.2598505,All candidates
3969,-10.91308,10.038521,All candidates
3970,3.3559768,38.31681,All candidates
3971,15.762389,7.688831,All candidates
3972,24.673512,-30.643042,All candidates
3973,-41.684395,3.501604,All candidates
3974,67.10826,-2.9554331,All candidates
3975,15.666021,77.87486,All candidates
3976,-39.50391,-2.4560564,All candidates
3977,-39.50388,-2.4560933,All candidates
3978,26.825983,-47.614124,All candidates
3979,26.826443,-47.61286,All candidates
3980,21.22792,7.1273775,All candidates
3981,-21.924122,20.577692,All candidates
3982,-27.894623,27.199123,All candidates
3983,-1.8450038,7.6857347,All candidates
3984,-77.62166,8.61015,All candidates
3985,6.7571793,-32.695816,All candidates
3986,-1.7737943,-30.685589,All candidates
3987,44.009216,-27.01233,All candidates
3988,31.205969,-14.7216,All candidates
3989,-69.221725,-27.838747,All candidates
3990,-6.2566924,-1.0948448,All candidates
3991,-29.865122,19.485321,All candidates
3992,1.7534646,-70.95057,All candidates
3993,1.497972,-71.02986,All candidates
3994,23.25587,25.499765,All candidates
3995,42.072697,23.03646,All candidates
3996,-30.368567,23.318613,All candidates
3997,-14.754999,72.3416,All candidates
3998,-7.095808,-22.720085,All candidates
3999,-15.870528,6.012014,All candidates
4000,-9.489531,3.6977208,All candidates
4001,37.97047,-19.431665,All candidates
4002,-39.302856,15.726824,All candidates
4003,-16.131834,16.572884,All candidates
4004,-39.582157,-1.973583,All candidates
4005,-22.593658,18.911636,All candidates
4006,21.250349,-49.168575,All candidates
4007,24.037046,-51.29207,All candidates
4008,-17.351826,-3.0447626,All candidates
4009,42.28315,-2.988763,All candidates
4010,-13.961096,-23.33683,All candidates
4011,20.879154,-23.348198,All candidates
4012,-35.623386,1.7579118,All candidates
4013,-35.623135,1.7578291,All candidates
4014,45.372868,-0.036374472,All candidates
4015,15.19573,25.7146,All candidates
4016,-21.558819,18.237558,All candidates
4017,28.342167,11.494418,All candidates
4018,26.025585,-34.985962,All candidates
4019,24.34319,40.921505,All candidates
4020,15.214504,12.418697,All candidates
4021,44.13932,-25.759922,All candidates
4022,-16.911001,71.45881,All candidates
4023,23.293911,20.328444,All candidates
4024,50.164783,0.24658358,All candidates
4025,-7.5849648,25.558937,All candidates
4026,-71.302734,-25.527063,All candidates
4027,-33.954384,-34.263016,All candidates
4028,3.981158,-11.819347,All candidates
4029,28.590017,-5.6528716,All candidates
4030,-31.307419,14.580145,All candidates
4031,-2.5149162,46.52695,All candidates
4032,14.301121,5.3948464,All candidates
4033,-21.47762,23.88957,All candidates
4034,37.22391,24.134924,All candidates
4035,31.417118,16.926336,All candidates
4036,-26.68829,-6.8564363,All candidates
4037,45.090553,19.820044,All candidates
4038,31.013105,-48.43259,All candidates
4039,71.35962,-2.324161,All candidates
4040,-19.137173,-33.87673,All candidates
4041,-19.137291,-33.8767,All candidates
4042,-19.137154,-33.876575,All candidates
4043,-22.959303,-68.32142,All candidates
4044,7.780155,7.0706034,All candidates
4045,49.39879,-0.23386551,All candidates
4046,-37.55582,-36.052193,All candidates
4047,6.071314,-30.571466,All candidates
4048,-8.651007,-24.397394,All candidates
4049,5.123108,15.435743,All candidates
4050,-25.655401,8.793186,All candidates
4051,66.80363,11.421354,All candidates
4052,14.63157,8.723818,All candidates
4053,14.713016,9.010632,All candidates
4054,12.551145,41.680237,All candidates
4055,28.945463,-16.17824,All candidates
4056,4.477823,78.8098,All candidates
4057,11.011956,16.634012,All candidates
4058,-26.786242,6.0489755,All candidates
4059,-39.113655,21.918526,All candidates
4060,-29.214281,10.961393,All candidates
4061,-6.1339197,-12.356259,All candidates
4062,1.5467474,9.15937,All candidates
4063,12.178824,3.223579,All candidates
4064,8.613012,9.029798,All candidates
4065,14.435212,40.27235,All candidates
4066,-11.161116,-20.928802,All candidates
4067,35.797955,-22.17706,All candidates
4068,-79.339676,7.734117,All candidates
4069,2.6270657,53.691715,All candidates
4070,55.888016,-24.06237,All candidates
4071,11.1234455,4.3152046,All candidates
4072,-81.59735,7.7594347,All candidates
